latitude,longitude,depth,d13C,datasetNam,Core,speciesNam,age_calkaB,d18O,Author,FileName,sitename,datadoi,Cruise
-71.329999999999998,-13.420000000000000,237.000000000000000,1.280000000000000,M12,1406-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IV/3
-71.250000000000000,-13.570000000000000,431.000000000000000,1.190000000000000,M12,1407-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IV/3
-71.180000000000007,-13.550000000000001,1521.000000000000000,0.620000000000000,M12,1410-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IV/3
-71.150000000000006,-13.570000000000000,1822.000000000000000,0.180000000000000,M12,1411-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IV/3
-71.099999999999994,-20.780000000000001,4453.000000000000000,0.700000000000000,M12,2011-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IX/3
-71.019999999999996,-85.900000000000006,594.000000000000000,0.800000000000000,M12,2533-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT XI/3
-70.980000000000004,-11.210000000000001,374.000000000000000,1.110000000000000,M12,1643-3,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT VI/3
-70.950000000000003,-89.340000000000003,547.000000000000000,0.790000000000000,M12,2543-3,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT XI/3
-70.930000000000007,-13.150000000000000,1938.000000000000000,0.640000000000000,M12,1645-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT VI/3
-70.829999999999998,-14.570000000000000,2360.000000000000000,0.730000000000000,M12,1591-2,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT VI/3
-70.829999999999998,-13.960000000000001,2456.000000000000000,0.640000000000000,M12,1481-2,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT V/4
-70.799999999999997,-119.510000000000005,2649.000000000000000,0.730000000000000,M12,2548-2,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT XI/3
-70.780000000000001,-12.640000000000001,2077.000000000000000,0.680000000000000,M12,1480-2,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT V/4
-70.629999999999995,-25.000000000000000,4287.000000000000000,0.410000000000000,M12,2800-2,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT XIV/3
-70.620000000000005,-13.980000000000000,2765.000000000000000,0.840000000000000,M12,1224-3,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT II/4
-70.579999999999998,-14.380000000000001,3453.000000000000000,0.670000000000000,M12,1590-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT VI/3
-70.579999999999998,-7.940000000000000,162.000000000000000,1.340000000000000,M12,1505-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT V/4
-70.560000000000002,-8.119999999999999,140.000000000000000,1.390000000000000,M12,1288-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT III/3
-70.549999999999997,-13.390000000000001,2321.000000000000000,0.680000000000000,M12,1479-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT V/4
-70.510000000000005,-87.099999999999994,677.000000000000000,0.730000000000000,M12,2542-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT XI/3
-70.510000000000005,-7.970000000000000,234.000000000000000,1.150000000000000,M12,1002-2,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT I/2
-70.500000000000000,-14.840000000000000,4507.000000000000000,0.630000000000000,M12,1482-2,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT V/4
-70.500000000000000,-10.650000000000000,1567.000000000000000,0.420000000000000,M12,1639-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT VI/3
-70.480000000000004,-9.600000000000000,340.000000000000000,1.200000000000000,M12,1385-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IV/3
-70.469999999999999,-9.619999999999999,714.000000000000000,0.860000000000000,M12,1384-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IV/3
-70.450000000000003,-8.420000000000000,390.000000000000000,1.350000000000000,M12,1366-2,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IV/3
-70.430000000000007,-9.580000000000000,1068.000000000000000,0.730000000000000,M12,1383-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IV/3
-70.430000000000007,-7.000000000000000,610.000000000000000,1.360000000000000,M12,2067-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IX/3
-70.400000000000006,-5.000000000000000,432.000000000000000,1.080000000000000,M12,2066-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IX/3
-70.379999999999995,-12.590000000000000,2227.000000000000000,0.690000000000000,M12,1478-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT V/4
-70.370000000000005,4.050000000000000,515.000000000000000,0.940000000000000,M12,2017-2,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IX/3
-70.349999999999994,-6.770000000000000,456.000000000000000,1.270000000000000,M12,1425-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IV/3
-70.329999999999998,-11.690000000000000,2113.000000000000000,0.450000000000000,M12,1640-3,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT VI/3
-70.329999999999998,-10.980000000000000,1759.000000000000000,0.210000000000000,M12,1647-2,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT VI/3
-70.319999999999993,-6.900000000000000,803.000000000000000,0.170000000000000,M12,1427-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IV/3
-70.319999999999993,-6.830000000000000,612.000000000000000,1.170000000000000,M12,1426-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IV/3
-70.269999999999996,-6.900000000000000,1165.000000000000000,-0.340000000000000,M12,1428-1,"Cib spp, cib",NaN,nan,NaN,NaN,NaN,NaN,ANT IV/3
