,del_d18O,del_dist,del_depth,identifier
0,0.010000000000000231,216.89339531403027,26.0,"['rc24-17g', 'rc24-20g']"
1,0.10000000000000009,462.29094657353914,955.0,"['V22-174', 'rc24-20g']"
2,0.05669999999999975,160.1529484677036,460.0,"['GeoB1112_4', 'rc24-20g']"
3,0.2683,181.99509311755935,1212.0,"['GeoB1113_7', 'rc24-20g']"
4,0.25,181.99509311755935,1211.0,"['GeoB1113_4', 'rc24-20g']"
5,0.13859999999999983,477.9025819014681,664.0,"['GeoB1115_4', 'rc24-20g']"
6,0.046699999999999964,470.22238999029486,450.0,"['GeoB1041_1', 'rc24-20g']"
7,0.06669999999999998,102.50491496292639,434.0,"['GeoB1112_4', 'rc24-17g']"
8,0.25829999999999975,122.7865311551434,1186.0,"['GeoB1113_7', 'rc24-17g']"
9,0.23999999999999977,122.7865311551434,1185.0,"['GeoB1113_4', 'rc24-17g']"
10,0.14860000000000007,313.2443002285067,638.0,"['GeoB1115_4', 'rc24-17g']"
11,0.056700000000000195,335.86585343255746,476.0,"['GeoB1041_1', 'rc24-17g']"
12,0.14860000000000007,449.66118061433764,328.0,"['GeoB1105_3', 'rc24-17g']"
13,0.0038000000000000256,458.59291337861487,1103.0,"['GIK16773_1', 'rc24-17g']"
14,0.12250000000000005,455.9272906108238,352.0,"['GIK16772_1', 'rc24-17g']"
15,0.19916666700000007,247.35794340318125,590.0,"['GIK16459_1', 'v30-36']"
16,0.6316999999999999,493.5930356372702,90.0,"['KNR110_91', 'v22-26']"
17,0.30920000000000014,477.532480105285,621.0,"['KNR110_58', 'v22-26']"
18,0.4950000000000001,454.6157023769168,836.0,"['KNR110_55', 'v22-26']"
19,0.17499999999999982,373.4331802631249,1328.0,"['M12392-1', 'v30-239']"
20,0.2999999999999998,465.26509996998413,586.0,"['GIK12329_4', 'v30-239']"
21,0.2883,479.8038528898867,581.0,"['GIK12329_6', 'v30-239']"
22,0.4175,428.2878695334975,321.0,"['BOFS30_3K', 'v30-239']"
23,0.3210000000000002,354.6911739490738,99.0,"['BOFS29_1K', 'v30-239']"
24,0.1383000000000001,348.0266012566542,1627.0,"['108_658', 'v30-239']"
25,0.19430000000000014,348.0266012566542,1623.0,"['GeoB7920_2', 'v30-239']"
26,0.09229999999999983,309.3176744592235,1123.0,"['GIK12328_5', 'v30-239']"
27,0.2974999999999999,241.95513938023024,1765.0,"['GIK12379_3', 'v30-239']"
28,0.21999999999999975,100.23713365062486,221.0,"['BOFS26_6K', 'v30-239']"
29,0.49829999999999997,297.1998410198279,999.0,"['BOFS28_3M', 'v30-239']"
30,0.29899999999999993,371.6485311590087,1326.0,"['GIK12392_1', 'v30-239']"
31,0.29000000000000004,465.26509996998413,587.0,"['GIK12329_2', 'v30-239']"
32,1.125,287.58815528774176,3114.0,"['GIK12325_4', 'v30-239']"
33,0.9649999999999999,278.3472591266749,2877.0,"['GIK12326_2', 'v30-239']"
34,0.27,243.18591358042818,1869.0,"['GIK12327_2', 'v30-239']"
35,0.16500000000000004,138.0712545775681,826.0,"['GIK12310_1', 'v30-239']"
36,0.25,396.28568459281,52.0,"['GIK15637_1', 'v30-239']"
37,0.6400000000000001,294.34451538984354,27.0,"['CH74_227', 'v32-08']"
38,0.43999999999999995,258.79805692915915,597.0,"['KF09', 'v32-08']"
39,0.29000000000000004,315.04305089921615,562.0,"['KF13', 'v32-08']"
40,0.46999999999999975,375.57538565483634,202.0,"['KF16', 'v32-08']"
41,0.5699999999999998,400.88771080325625,1068.0,"['KS04', 'v32-08']"
42,0.31000000000000005,257.61741623553223,1093.0,"['MD95-2037', 'v32-08']"
43,0.1200000000000001,364.62417403085146,107.40000000000009,"['MSM58-40-4', 'v32-08']"
44,0.22999999999999998,185.9920111321046,766.3000000000002,"['MSM58-55-1', 'v32-08']"
45,0.27,104.92261251712907,284.5999999999999,"['MSM58-30-4', 'v32-08']"
46,0.16999999999999993,296.73149584759506,371.8000000000002,"['MSM58-34-1', 'v32-08']"
47,0.27,360.65826460184184,427.9000000000001,"['MSM58-23-1', 'v32-08']"
48,0.25,355.60593871943104,649.1999999999998,"['MSM58-20-1', 'v32-08']"
49,0.25,376.4231129130858,1085.1,"['MSM58-24-1', 'v32-08']"
50,0.08000000000000007,451.2748731556426,190.80000000000018,"['MSM58-26-1', 'v32-08']"
51,0.05749999999999966,421.1117385997123,1207.0,"['ODP1090_TTN057_6', 'RC13-253']"
52,0.05119999999999969,423.27365793283116,1257.0,"['RC13-253', 'TN057_6']"
53,0.22330000000000005,495.35524657555015,1442.0,"['PS1764_2', 'RC13-253']"
54,0.04999999999999982,420.40885426491286,1299.0,"['PS1759_1', 'RC13-253']"
55,0.0,419.11967641017384,1269.0,"['PS1654_1', 'RC13-253']"
56,0.27,264.47610815179013,1338.0,"['PS1756_6', 'RC13-253']"
57,0.16000000000000014,130.89053291243144,488.0,"['PS2085_1', 'RC13-253']"
58,0.03670000000000018,496.17951774921164,2116.0,"['PS2082_1', 'RC13-253']"
59,0.040000000000000036,497.30849079675636,2117.0,"['PS2082_3', 'RC13-253']"
60,0.3599999999999999,435.52046377973437,257.0,"['CH115-61', 'KNR159-5-22GGC']"
61,0.08000000000000007,60.090759151109246,0.0,"['BT-4', 'BT4']"
62,0.4700000000000002,12.547578130348478,160.0,"['GIK16867_1', 'RC13-205']"
63,1.1400000000000001,12.547578130348478,163.0,"['GIK16867_3', 'RC13-205']"
64,0.27,345.700553430755,734.0,"['GeoB1118_3', 'V22-182']"
65,0.35199999999999987,345.700553430755,738.0,"['GeoB1118_2', 'V22-182']"
66,0.5699999999999998,247.65254504311827,1173.0,"['GIK16771_2', 'V22-182']"
67,0.7450000000000001,293.98976313090327,2141.0,"['GeoB9526_4', 'V22-198']"
68,0.6038000000000001,293.98976313090327,2141.0,"['GeoB9526_5', 'V22-198']"
69,0.5217,126.81415578921937,2085.0,"['V22-198', 'V22_197']"
70,0.49330000000000007,238.64389300562647,1494.0,"['GIK12347_2', 'V22-198']"
71,0.3900000000000001,224.37239608320496,2000.0,"['GIK12337_5', 'V22-198']"
72,0.36880000000000024,224.37239608320496,2012.0,"['GIK12337_4', 'V22-198']"
73,0.07140000000000013,451.856830147603,2011.0,"['V22-198', 'V30_49']"
74,0.41400000000000015,491.92958406001696,2218.0,"['BOFS31_1K', 'V22-198']"
75,0.0827,479.51129901858997,205.0,"['GIK12328_5', 'M12392-1']"
76,0.12250000000000005,243.50642227030798,437.0,"['GIK12379_3', 'M12392-1']"
77,0.04499999999999993,314.5933315717205,1107.0,"['BOFS26_6K', 'M12392-1']"
78,0.12400000000000011,2.0162149008886012,2.0,"['GIK12392_1', 'M12392-1']"
