,del_d18O,del_dist,del_depth,identifier
0,0.56,11.34300206471729,507.0,"['1234A 1H-1', 'RR970245P']"
1,0.04369999999999985,397.1749641822733,1954.0,"['GIK17747_2', 'RR970245P']"
2,0.2767000000000004,397.1749641822733,1955.0,"['GIK17747_1', 'RR970245P']"
3,0.17999999999999972,264.0409315566173,162.0,"['GeoB3388_1', 'RR9702A-50MC2']"
4,0.16000000000000014,53.50921314207291,1127.0,"['R9702A55T', 'RR9702-61T']"
5,0.13999999999999968,229.29924014048038,2187.0,"['R9702A55T', 'h96-tk1']"
6,0.44999999999999973,65.13413031137551,1143.0,"['R9702A55T', 'h96-tg3']"
7,0.43999999999999995,123.1619875788695,1737.0,"['R9702A55T', 'h96-tg4']"
8,0.2999999999999998,262.212988718053,1060.0,"['RR9702-61T', 'h96-tk1']"
9,0.6099999999999999,104.7175117465744,16.0,"['RR9702-61T', 'h96-tg3']"
10,0.6000000000000001,79.67156319929478,610.0,"['RR9702-61T', 'h96-tg4']"
11,0.6699999999999999,322.92840539525145,159.0,"['RR9702-63T', 'h96-tg4']"
12,0.5899999999999999,137.8670772515959,219.0,"['RR9702-63T', 'h96-tg7']"
13,0.11249999999999982,316.77006549212484,232.0,"['GS7202-29', 'SO12_98']"
14,0.5800000000000001,62.50356279238905,146.0,"['GS7202-22', 'SO26_141KA']"
15,0.14000000000000012,351.51179073178673,140.0,"['GS7202-17', 'RC13-110']"
16,0.1191883090000001,152.53915984672676,788.0,"['1239A 1H-1', 'ME05A-25MC']"
17,0.1459999999999999,172.2924068710201,860.0,"['ME0005A-29MC', 'ME05A-25MC']"
18,0.41999999999999993,172.3536752599324,830.0,"['ME05A-25MC', 'V19-27-TC']"
19,0.1499999999999999,229.48305448400876,470.0,"['ME05A-25MC', 'V19-29']"
20,0.06000000000000005,180.27900049783773,888.0,"['ME05A-25MC', 'V19-30']"
21,0.14000000000000012,214.75479190074026,517.0,"['ME05A-25MC', 'V19-28']"
22,0.06329999999999991,253.92227038723587,1007.0,"['ME05A-25MC', 'TR163_31']"
23,0.05500000000000016,308.05401381673704,1178.0,"['ME05A-25MC', 'SO26_131KA']"
24,0.20860000000000012,291.1994182590176,260.0,"['ME05A-25MC', 'SO26_127KA']"
25,0.009999999999999787,218.36370466832145,56.0,"['TTN13-18PC', 'TTN13-72PC']"
26,0.2400000000000002,319.59794872569665,67.0,"['TTN13-18PC', 'W8402A-14GC']"
27,0.040000000000000036,324.9488681645585,294.0,"['GeoB17429-1', 'MD97-2138']"
